CC;KTPS;NO HT;Remote New-Order;Remote Payment;Small Relations;Threads;Warehouses;abort_cnt;cycle_detect;deadlock_cnt;debug1;debug2;debug3;debug4;debug5;dl_detect_time;dl_wait_time;latency;run_time;time_abort;time_cleanup;time_index;time_man;time_query;time_ts_alloc;time_wait;txn_cnt
WAIT DIE;7081.760222483155;False;1.0;15.0;True;56;1024;128;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8e-06;43.731131;0.001088;10.717085;3.5263489999999997;28.906028000000003;0.324425;0.13764200000000001;0.00024700000000000004;5530239
WAIT DIE;446.04306788310674;False;1.0;15.0;True;896;1024;233217;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002009;169873.477177;60.104715;83705.725242;77.670387;169243.4967;5.663175;2.349655;32.34986;84565722
WAIT DIE;1251.2420865272961;False;1.0;15.0;True;8;1024;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6e-06;5.054197;0.0;1.278125;0.465199;3.3607400000000003;0.045968;0.019502000000000002;4e-06;790503
DL DETECT;370.5824650114072;False;1.0;15.0;True;1024;1024;301605;126006130;0;0.0;0.0;0.0;0.0;0.0;181.350919;0.0;0.002763;268676.445306;495.921144;132430.229536;461.507986;267089.802632;4.836385;0.0;5.513008;97233183
DL DETECT;3261.0854489077897;False;1.0;15.0;True;112;1024;0;80617;0;0.0;0.0;0.0;0.0;0.0;0.08115900000000001;0.0;3.4e-05;369.625965;0.0;168.56643300000002;5.94001;338.55875299999997;0.219036;0.0;0.085149;10762338
DL DETECT;227.00805651592574;False;1.0;15.0;True;1;1024;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;0.440513;0.0;0.12346099999999999;0.030137999999999998;0.273891;0.002694;0.0;0.0;100000
DL DETECT;1752.2334389478365;False;1.0;15.0;True;224;1024;833;1445114;0;0.0;0.0;0.0;0.0;0.0;1.5631899999999999;0.0;0.000128;2720.037414;0.9434379999999999;1355.543906;13.353635999999998;2619.883017;0.475875;0.0;0.851835;21277413
DL DETECT;3830.352621073851;False;1.0;15.0;True;28;1024;0;59;0;0.0;0.0;0.0;0.0;0.0;6.1e-05;0.0;7.000000000000001e-06;20.241303;0.0;5.128769;1.6947029999999998;13.497171;0.055673;0.0;0.000205;2768976
DL DETECT;889.7075345532475;False;1.0;15.0;True;448;1024;26259;15956959;0;0.0;0.0;0.0;0.0;0.0;21.471641;0.0;0.000504;20918.820045;32.28389;10368.215889;141.542854;20501.865383;1.8609419999999999;0.0;2.443794;41543821
DL DETECT;7002.1108063732845;False;1.0;15.0;True;56;1024;0;204;0;0.0;0.0;0.0;0.0;0.0;0.000504;0.0;8e-06;44.109683000000004;0.0;11.441502999999999;3.507771;29.547459000000003;0.11258499999999999;0.0;0.0009310000000000001;5515373
DL DETECT;434.2377832509703;False;1.0;15.0;True;896;1024;216669;94956237;0;0.0;0.0;0.0;0.0;0.0;132.303222;0.0;0.0020629999999999997;174939.076391;331.705892;86625.152728;376.370449;173689.67987300002;4.27766;0.0;5.065286;84782541
DL DETECT;1229.0749018827066;False;1.0;15.0;True;8;1024;0;1;0;0.0;0.0;0.0;0.0;0.0;6e-06;0.0;7.000000000000001e-06;5.133141999999999;0.0;1.3602969999999999;0.45826000000000006;3.462079;0.015768;0.0;3.4e-05;788627
HSTORE;16515.73860998753;False;1.0;15.0;True;1024;1024;1101155;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.2e-05;2919.7699820000003;38.027534;0.0;298.944483;426.745977;1.621053;1.171621;1730.655539;47091951
HSTORE;32572.15849706392;False;1.0;15.0;True;112;1024;15967;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;35.038403;0.039747000000000005;0.0;9.282766;6.390509;0.207603;0.228829;0.940192;10189968
HSTORE;559.2747325268592;False;1.0;15.0;True;1;1024;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;0.178803;0.0;0.0;0.065182;0.024759;0.002741;0.002175;0.0;100000
HSTORE;40407.91683543724;False;1.0;15.0;True;224;1024;50106;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6e-06;84.221834;0.177439;0.0;21.308165;15.328076999999999;0.311002;0.33208899999999997;4.683414;15192986
HSTORE;10613.025429840834;False;1.0;15.0;True;28;1024;669;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;7.26548;0.0008060000000000001;0.0;2.040768;1.203465;0.055140999999999996;0.062864;0.035558;2753883
HSTORE;32947.0559611755;False;1.0;15.0;True;448;1024;239671;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4000000000000001e-05;301.407625;2.616927;0.0;60.501886999999996;56.675498;0.46576899999999993;0.490788;67.916688;22166281
HSTORE;18799.977920099;False;1.0;15.0;True;56;1024;2633;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;16.358769;0.0034799999999999996;0.0;4.653778;2.5620700000000003;0.11048399999999998;0.126889;0.19176700000000002;5491866
HSTORE;24108.090053198583;False;1.0;15.0;True;896;1024;915055;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7e-05;1443.698059;25.990548999999998;0.0;223.43396800000002;295.031065;1.137839;0.9485979999999999;567.124812;38844646
HSTORE;3482.394754349725;False;1.0;15.0;True;8;1024;45;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;1.8052290000000002;7.8e-05;0.0;0.508003;0.320527;0.015658000000000002;0.018168;0.0022559999999999998;785815
MVCC;87.77771963435899;False;1.0;15.0;True;1024;1024;37673;0;0;0.0;0.0;188177643503782.0;389037524139848.0;0.0;0.0;0.0;0.011666;585314.777258;16175.737581;2066.872045;1728.185982;562744.040164;14.778702;5.977933999999999;2734.348464;50173434
MVCC;3384.7039856691285;False;1.0;15.0;True;112;1024;567;0;0;0.0;0.0;81910152908.0;172450719446.0;0.0;0.0;0.0;3.3e-05;344.194552;0.295536;20.437537;12.432885;289.359942;0.228442;0.22232800000000003;0.044857;10401756
MVCC;222.28297956997133;False;1.0;15.0;True;1;1024;0;0;0;0.0;0.0;100665268.0;94551378.0;0.0;0.0;0.0;4e-06;0.449877;0.0;0.044236000000000004;0.041571;0.28618699999999997;0.001956;0.002125;0.0;100000
MVCC;637.0285761628945;False;1.0;15.0;True;224;1024;4189;0;0;0.0;0.0;848279010610.0;5217447031282.0;0.0;0.0;0.0;0.000352;6722.119541;28.957284;241.61907999999997;119.547099;6289.427853;0.617063;0.457225;4.7069730000000005;19116885
MVCC;3532.9596645786874;False;1.0;15.0;True;28;1024;21;0;0;0.0;0.0;4757913690.0;4796390094.0;0.0;0.0;0.0;8e-06;21.736007;0.00032599999999999996;2.063926;1.8050169999999999;14.449335999999999;0.057862000000000004;0.05717100000000001;0.000134;2742587
MVCC;155.76537869111382;False;1.0;15.0;True;448;1024;14393;0;0;0.0;0.0;8412513052736.0;73306541412010.0;0.0;0.0;0.0;0.002876;83838.593542;1137.5444439999999;962.6155050000001;521.460022;81224.925699;2.569257;1.348701;192.675797;29149889
MVCC;6124.451080193392;False;1.0;15.0;True;56;1024;72;0;0;0.0;0.0;11555819598.0;10895859242.0;0.0;0.0;0.0;9e-06;50.107046000000004;0.0039030000000000002;4.417511;3.8564760000000002;33.965922;0.115424;0.11738599999999999;0.000698;5479967
MVCC;97.26289828913174;False;1.0;15.0;True;896;1024;30398;0;0;0.0;0.0;123416464868357.98;285337043438524.0;0.0;0.0;0.0;0.009212;414599.328185;10710.197257;1616.604917;1303.1827269999999;399338.979776;11.089608;3.726524;1705.6347670000002;45005728
MVCC;1188.7546209422576;False;1.0;15.0;True;8;1024;0;0;0;0.0;0.0;1205927162.0;1100285578.0;0.0;0.0;0.0;7.000000000000001e-06;5.232158;0.0;0.519649;0.470996;3.428261;0.01643;0.016484;8e-06;777469
NO WAIT;387.6861252319018;False;1.0;15.0;True;1024;1024;295969;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002641;257223.44432199997;185.54783500000002;125942.89781099999;88.05889;256426.880019;2.5155990000000004;0.0;0.0;97384727
NO WAIT;3202.330617019279;False;1.0;15.0;True;112;1024;1342;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5e-05;375.958123;0.040156;173.157711;5.909975;346.833569;0.21616799999999997;0.0;0.0;10749484
NO WAIT;227.89166030469116;False;1.0;15.0;True;1;1024;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;0.438805;0.0;0.132457;0.028856;0.279979;0.001957;0.0;0.0;100000
NO WAIT;2141.877990338198;False;1.0;15.0;True;224;1024;9149;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000105;2204.178571;0.443959;1052.202782;13.226919;2121.746697;0.46293999999999996;0.0;0.0;21076257
NO WAIT;3892.9325758286027;False;1.0;15.0;True;28;1024;37;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.000000000000001e-06;19.881416;0.000367;4.918925;1.689444;13.252753;0.05628300000000001;0.0;0.0;2764179
NO WAIT;895.014742000514;False;1.0;15.0;True;448;1024;65664;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005009999999999999;21078.095859999998;8.635145;10539.075023000001;35.535799;20833.217436000003;1.039968;0.0;0.0;42109836
NO WAIT;7117.382304053508;False;1.0;15.0;True;56;1024;162;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8e-06;43.482636;0.001656;10.95176;3.4647300000000003;29.086311;0.113303;0.0;0.0;5526474
NO WAIT;447.89441592530835;False;1.0;15.0;True;896;1024;215313;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;168741.148701;112.861585;83341.724418;73.239707;168195.99913399998;2.167011;0.0;0.0;84350690
NO WAIT;1251.8422179574616;False;1.0;15.0;True;8;1024;4;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6e-06;5.04392;4.2e-05;1.30769;0.46220100000000003;3.394835;0.01608;0.0;0.0;789274
OCC;358.11061769634256;False;1.0;15.0;True;1024;1024;105025;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002859;242190.013929;32540.706873000003;77672.72243200001;65.883111;209204.370236;1.966941;3.4120809999999997;0.0;84698062
OCC;720.3716893251077;False;1.0;15.0;True;112;1024;1991;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000155;1697.422975;2.46795;599.104823;4.918505000000001;1668.301492;0.24486100000000002;0.438431;0.0;10917638
OCC;157.70358349852782;False;1.0;15.0;True;1;1024;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6e-06;0.634101;0.0;0.359288;0.030983;0.49243400000000004;0.0022370000000000003;0.004079;0.0;100000
OCC;613.1904400586855;False;1.0;15.0;True;224;1024;7530;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000365;7745.176457;53.357974;2546.154458;10.446903;7627.380215000001;0.480134;0.854165;0.0;21202090
OCC;1067.4154048759626;False;1.0;15.0;True;28;1024;127;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6000000000000002e-05;72.25703100000001;0.009840999999999999;36.167776;1.259087;66.442189;0.060954999999999995;0.11224400000000001;0.0;2754581
OCC;421.8524130017642;False;1.0;15.0;True;448;1024;26558;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001062;44088.405373;1307.101302;14350.440709;28.259811;42581.637904;0.948789;1.664655;0.0;41515179
OCC;1005.1647098510286;False;1.0;15.0;True;56;1024;532;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.6000000000000006e-05;307.238363;0.13860699999999998;128.455636;2.297472;295.27711899999997;0.123268;0.22540900000000003;0.0;5514735
OCC;376.39895466046215;False;1.0;15.0;True;896;1024;86760;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00238;182169.97703900002;18006.231191;58311.80341;59.328982999999994;163755.169424;1.777148;3.13225;0.0;76527443
OCC;597.6026500637519;False;1.0;15.0;True;8;1024;6;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3000000000000001e-05;10.637329;0.000131;6.564139;0.391588;9.060943;0.017217;0.033103;0.0;794612
WAIT DIE;387.8723764582551;False;1.0;15.0;True;1024;1024;291470;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00264;255915.753265;89.37635300000001;125171.797857;90.34543000000001;255145.05507600002;6.353758;2.548866;55.231138;96936183
WAIT DIE;3254.6039557318613;False;1.0;15.0;True;112;1024;1372;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4e-05;368.75740099999996;0.026897000000000004;168.44171;6.078575;339.02574100000004;0.6187060000000001;0.267336;0.005490999999999999;10715708
WAIT DIE;227.8184560287598;False;1.0;15.0;True;1;1024;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;0.438946;0.0;0.115953;0.030050999999999998;0.277686;0.005457;0.002257;0.0;100000
WAIT DIE;1796.197754490464;False;1.0;15.0;True;224;1024;8304;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000125;2668.266469;0.290856;1344.404593;13.471144;2587.818812;1.216191;0.517468;0.10712100000000001;21396135
WAIT DIE;3889.550768096703;False;1.0;15.0;True;28;1024;34;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.000000000000001e-06;19.860454999999998;0.00031099999999999997;4.834336;1.683124;13.052518;0.171535;0.076839;4.1e-05;2758866
WAIT DIE;905.9027830235827;False;1.0;15.0;True;448;1024;65397;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000495;20735.48401;5.1864870000000005;10374.38685;36.094366;20483.089565000002;2.662096;1.072702;1.904312;41929314
WAIT DIE;7071.994970511144;False;1.0;15.0;True;56;1024;118;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8e-06;43.894719;0.001077;10.748007000000001;3.549511;29.027181;0.325228;0.137954;0.000332;5543272
WAIT DIE;447.68370003557004;False;1.0;15.0;True;896;1024;232469;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002001;169449.70201500002;58.383081000000004;83514.582553;80.224988;168819.933897;5.749619999999999;2.3876049999999998;31.637140000000002;84665033
WAIT DIE;1258.9241883578973;False;1.0;15.0;True;8;1024;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6e-06;5.0132010000000005;3.1e-05;1.276884;0.46021000000000006;3.330507;0.045324;0.018723;0.0;788905
SILO;42364.05116992098;False;1.0;15.0;True;1024;1024;8072;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4e-05;475.816408;0.7525689999999999;15.968654999999998;128.740545;67.354562;0.508205;0.0;0.0;19685069
SILO;25858.46901404391;False;1.0;15.0;True;112;1024;640;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;44.997369;0.00547;6.247647;5.420252;11.862544;0.21105500000000002;0.0;0.0;10388956
SILO;393.0245994096771;False;1.0;15.0;True;1;1024;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;0.25443699999999997;0.0;0.044282999999999996;0.027523000000000002;0.081688;0.002095;0.0;0.0;100000
SILO;34596.78366373275;False;1.0;15.0;True;224;1024;1532;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6e-06;91.131516;0.040539;8.313103;8.527262;22.129001000000002;0.282596;0.0;0.0;14075256
SILO;7549.725032862691;False;1.0;15.0;True;28;1024;40;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;10.227404;0.00034700000000000003;1.6740650000000001;1.25599;3.034653;0.05584;0.0;0.0;2757646
SILO;38060.03522622946;False;1.0;15.0;True;448;1024;3965;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2e-05;233.516335;0.21369899999999997;11.910923;24.891865;39.434897;0.40267800000000004;0.0;0.0;19838482
SILO;13948.20846967374;False;1.0;15.0;True;56;1024;151;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;22.124157999999998;0.001188;3.3219480000000003;2.543311;6.183744;0.11224100000000001;0.0;0.0;5510578
SILO;40732.89648244194;False;1.0;15.0;True;896;1024;7080;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2e-05;417.059925;0.5496989999999999;14.019338000000001;102.927362;61.262995;0.45855100000000004;0.0;0.0;18959887
SILO;2411.55067736446;False;1.0;15.0;True;8;1024;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;2.6126259999999997;3.1e-05;0.485466;0.346486;0.865282;0.015847;0.0;0.0;787560
TICTOC;36163.85274329553;False;1.0;15.0;True;1024;1024;14773;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8000000000000003e-05;727.154722;1.6844689999999998;45.763052;144.628577;280.02276800000004;0.923817;0.0;0.0;25680387
TICTOC;23632.786113723814;False;1.0;15.0;True;112;1024;1035;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5e-06;51.165625;0.009035;9.004056;5.448246;20.292006;0.220452;0.0;0.0;10796306
TICTOC;372.3840023832576;False;1.0;15.0;True;1;1024;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;0.26854;0.0;0.051383000000000005;0.025809;0.08770900000000001;0.00207;0.0;0.0;100000
TICTOC;37393.42752330349;False;1.0;15.0;True;224;1024;2650;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6e-06;107.58258000000001;0.066768;14.664782;10.329532;42.596787;0.37230599999999997;0.0;0.0;17959292
TICTOC;7154.528064238753;False;1.0;15.0;True;28;1024;141;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;10.854009;0.001059;2.057959;1.225242;4.3749139999999995;0.05596;0.0;0.0;2773404
TICTOC;34010.404524833546;False;1.0;15.0;True;448;1024;5685;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3000000000000001e-05;291.877433;0.18625;19.478393;30.593770000000003;99.123235;0.520069;0.0;0.0;22158191
TICTOC;13300.858796301844;False;1.0;15.0;True;56;1024;336;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;23.363864000000003;0.002735;4.038947;2.487638;9.094936;0.113201;0.0;0.0;5549276
TICTOC;36805.30749680764;False;1.0;15.0;True;896;1024;12745;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4e-05;621.484387;1.1041809999999999;37.684551;116.41124199999999;227.739884;0.801981;0.0;0.0;25528933
TICTOC;2265.6678332946767;False;1.0;15.0;True;8;1024;29;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;2.7895209999999997;0.000213;0.595597;0.338278;1.185846;0.015897;0.0;0.0;790016
SILO;41911.43909261835;False;1.0;15.0;True;1024;1024;8189;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4e-05;483.35489400000006;0.774311;15.995669;129.430449;71.50459599999999;0.509831;0.0;0.0;19783300
SILO;25884.938645176706;False;1.0;15.0;True;112;1024;610;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;44.810006;0.005193;6.2375169999999995;5.385821;11.822842999999999;0.21081;0.0;0.0;10356288
SILO;399.23028401242397;False;1.0;15.0;True;1;1024;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;0.25048200000000004;0.0;0.044245;0.026565;0.069316;0.002085;0.0;0.0;100000
SILO;34851.518309188075;False;1.0;15.0;True;224;1024;1431;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6e-06;90.184365;0.031701;8.291872;8.430595;21.718557999999998;0.28252;0.0;0.0;14031527
SILO;7456.5882286248025;False;1.0;15.0;True;28;1024;38;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;10.372347999999999;0.00032599999999999996;1.6797900000000001;1.264974;3.133793;0.055954;0.0;0.0;2762226
SILO;37646.494006248504;False;1.0;15.0;True;448;1024;3293;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2e-05;191.73551;0.34929899999999997;9.686446;22.37996;31.802846000000002;0.32814499999999996;0.0;0.0;16111986
SILO;13943.257261523435;False;1.0;15.0;True;56;1024;155;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;22.100872;0.001253;3.316383;2.555645;6.190062;0.11205599999999999;0.0;0.0;5502824
SILO;40185.3139796975;False;1.0;15.0;True;896;1024;6810;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2e-05;423.524486;0.847578;14.271538;105.14753400000001;64.90299;0.464533;0.0;0.0;18994938
SILO;2445.8083654309894;False;1.0;15.0;True;8;1024;3;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;2.573137;4.3e-05;0.486925;0.348545;0.8437450000000001;0.015861;0.0;0.0;786675
TICTOC;38617.55421047706;False;1.0;15.0;True;1024;1024;21375;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7000000000000002e-05;1178.587304;1.7332869999999998;63.601166000000006;302.515804;299.912748;1.6434419999999998;0.0;0.0;44447421
TICTOC;23845.273523532098;False;1.0;15.0;True;112;1024;1005;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5e-06;50.675128;0.008872;9.004945;5.49414;19.925634;0.220989;0.0;0.0;10788949
TICTOC;386.3106942389486;False;1.0;15.0;True;1;1024;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;0.258859;0.0;0.051236000000000004;0.025795;0.079955;0.002069;0.0;0.0;100000
TICTOC;42309.73754507764;False;1.0;15.0;True;224;1024;2996;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5e-06;109.78308100000001;0.049989;17.595961;12.576299;43.547548;0.43162399999999995;0.0;0.0;20736131
TICTOC;7141.018709227371;False;1.0;15.0;True;28;1024;136;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;10.886286;0.001039;2.062767;1.227442;4.389324;0.056036;0.0;0.0;2776399
TICTOC;36555.68786565386;False;1.0;15.0;True;448;1024;6078;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2e-05;293.663652;0.173675;22.843923;31.128048;104.86594299999999;0.55494;0.0;0.0;23962225
TICTOC;13150.288677763696;False;1.0;15.0;True;56;1024;366;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;23.592742;0.0029010000000000004;4.0286040000000005;2.5320549999999997;9.29053;0.111908;0.0;0.0;5540203
TICTOC;36658.71316055775;False;1.0;15.0;True;896;1024;12887;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4e-05;625.1657150000001;1.0950440000000001;37.840256;116.367732;230.53432999999998;0.797272;0.0;0.0;25577869
TICTOC;2265.9844106680766;False;1.0;15.0;True;8;1024;28;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;2.787419;0.00021099999999999998;0.592731;0.338159;1.181524;0.015897;0.0;0.0;789531
SILO;42797.43429210696;False;1.0;15.0;True;1024;1024;15868;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4e-05;930.939491;1.48869;31.413729999999997;254.29237999999998;129.798986;0.987925;0.0;0.0;38908029
SILO;25908.657132476932;False;1.0;15.0;True;112;1024;601;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;45.564718;0.004986;6.351509;5.600176;12.018572;0.214079;0.0;0.0;10540363
SILO;396.6994604887337;False;1.0;15.0;True;1;1024;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;0.25208;0.0;0.044528;0.026677;0.070262;0.002129;0.0;0.0;100000
SILO;36521.2929831496;False;1.0;15.0;True;224;1024;1587;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6e-06;91.230547;0.057713;8.843863;8.820836;21.915092;0.300008;0.0;0.0;14874364
SILO;7446.165307709728;False;1.0;15.0;True;28;1024;32;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;10.346293;0.000262;1.6709779999999999;1.256879;3.116366;0.055771;0.0;0.0;2751436
SILO;38199.65860223672;False;1.0;15.0;True;448;1024;4333;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2e-05;257.864021;0.244889;13.220735000000001;29.384327000000003;43.585916;0.44647200000000004;0.0;0.0;21987316
SILO;13969.83433494523;False;1.0;15.0;True;56;1024;148;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;22.11269;0.001151;3.323754;2.542755;6.1861;0.11236199999999999;0.0;0.0;5516261
SILO;60966.27441919748;False;1.0;15.0;True;896;1024;11269;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4999999999999999e-05;450.022109;1.13632;22.545367000000002;140.050382;56.759312;0.750314;0.0;0.0;30620727
SILO;2431.946051818486;False;1.0;15.0;True;8;1024;4;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;2.5956759999999997;4e-05;0.48680100000000004;0.350639;0.8460059999999999;0.015925;0.0;0.0;789068
TICTOC;34253.70845765808;False;1.0;15.0;True;1024;1024;20793;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9999999999999997e-05;1265.035746;2.59101;71.35927099999999;323.56336400000004;333.02653;1.614251;0.0;0.0;42316568
TICTOC;23866.634333614267;False;1.0;15.0;True;112;1024;923;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5e-06;50.643739000000004;0.008367;9.003866;5.505541;19.910169;0.22077199999999997;0.0;0.0;10791925
TICTOC;373.4018401242681;False;1.0;15.0;True;1;1024;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;0.267808;0.0;0.050664;0.035741;0.076669;0.002071;0.0;0.0;100000
TICTOC;37418.917158471995;False;1.0;15.0;True;224;1024;2643;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6e-06;107.27466299999999;0.057536000000000004;14.601214;10.227946000000001;42.549654;0.371627;0.0;0.0;17920097
TICTOC;7063.052417944764;False;1.0;15.0;True;28;1024;138;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;10.995185000000001;0.001053;2.063968;1.2129860000000001;4.490727;0.055978;0.0;0.0;2773556
TICTOC;37678.48931970842;False;1.0;15.0;True;448;1024;6285;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2e-05;297.144275;0.167739;21.530483;30.037559;102.637034;0.5764859999999999;0.0;0.0;24990954
TICTOC;13286.868249245514;False;1.0;15.0;True;56;1024;353;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;23.326189000000003;0.0027719999999999997;4.028015;2.50609;9.083584;0.11258699999999999;0.0;0.0;5534500
TICTOC;36310.84730819425;False;1.0;15.0;True;896;1024;12938;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5e-05;630.501326;1.101007;39.109981;117.242795;235.42326699999998;0.7923319999999999;0.0;0.0;25551381
TICTOC;2268.9402932722965;False;1.0;15.0;True;8;1024;24;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;2.788262;0.000197;0.595438;0.33819099999999996;1.184023;0.015928;0.0;0.0;790800
